,Brand,Description,Reviews,Discount,Category,Rating,Links,Product URL,Price
144,Amazon Brand - Symbol,Men's Solid Slim Fit Casual Shirt,"4,068",Save ₹670 (56%),Short,3.397047345677376,https://m.media-amazon.com/images/I/71cKtoUu4XS._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Regular-SS17TRS11-03_Lt-Olive_32/dp/B07KXY3F77/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354964&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B07KXY3F77%2CB00W05EFZ4%2CB078HZZBNP%2CB08W5B5PYQ%2CB00W05J4IW%2CB01BWL1EDM%2CB07VSRZ3V3%2CB08L6R5DLG%2CB083C2D3FT%2CB01BWKUYAC%2CB074G2YWN7%2CB0821RSMXT%2CB0926NLW3G%2CB01M0H0T24%2CB01BWNBRZK%2CB07FD94PNF%2CB01LZTKRTJ%2CB09417QHFQ%2CB08FJRPGTW%2CB092SNJY9K,529
145,Jockey,Men's Slim Fit Casual Shirt,"5,403","5,403",Short,4.976761150854853,https://m.media-amazon.com/images/I/71cKtoUu4XS._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Regular-SS17TRS11-03_Lt-Olive_32/dp/B07KXY3F77/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354964&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B07KXY3F77%2CB00W05EFZ4%2CB078HZZBNP%2CB08W5B5PYQ%2CB00W05J4IW%2CB01BWL1EDM%2CB07VSRZ3V3%2CB08L6R5DLG%2CB083C2D3FT%2CB01BWKUYAC%2CB074G2YWN7%2CB0821RSMXT%2CB0926NLW3G%2CB01M0H0T24%2CB01BWNBRZK%2CB07FD94PNF%2CB01LZTKRTJ%2CB09417QHFQ%2CB08FJRPGTW%2CB092SNJY9K,529
146,Amazon Brand - Symbol,Men's Slim fit Casual Shirt,"1,309",Save ₹830 (59%),Short,4.16926779487988,https://m.media-amazon.com/images/I/71cKtoUu4XS._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Regular-SS17TRS11-03_Lt-Olive_32/dp/B07KXY3F77/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354964&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B07KXY3F77%2CB00W05EFZ4%2CB078HZZBNP%2CB08W5B5PYQ%2CB00W05J4IW%2CB01BWL1EDM%2CB07VSRZ3V3%2CB08L6R5DLG%2CB083C2D3FT%2CB01BWKUYAC%2CB074G2YWN7%2CB0821RSMXT%2CB0926NLW3G%2CB01M0H0T24%2CB01BWNBRZK%2CB07FD94PNF%2CB01LZTKRTJ%2CB09417QHFQ%2CB08FJRPGTW%2CB092SNJY9K,529
147,GUIDE,Men's Checkered Slim Fit Casual Shirt,437,Save ₹878 (55%),Short,3.86226381614118,https://m.media-amazon.com/images/I/71cKtoUu4XS._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Regular-SS17TRS11-03_Lt-Olive_32/dp/B07KXY3F77/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354964&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B07KXY3F77%2CB00W05EFZ4%2CB078HZZBNP%2CB08W5B5PYQ%2CB00W05J4IW%2CB01BWL1EDM%2CB07VSRZ3V3%2CB08L6R5DLG%2CB083C2D3FT%2CB01BWKUYAC%2CB074G2YWN7%2CB0821RSMXT%2CB0926NLW3G%2CB01M0H0T24%2CB01BWNBRZK%2CB07FD94PNF%2CB01LZTKRTJ%2CB09417QHFQ%2CB08FJRPGTW%2CB092SNJY9K,529
148,Jockey,Men's Checkered Slim Fit Casual Shirt,"2,293",Save ₹117 (11%),Short,3.2268812756424836,https://m.media-amazon.com/images/I/71cKtoUu4XS._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Regular-SS17TRS11-03_Lt-Olive_32/dp/B07KXY3F77/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354964&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B07KXY3F77%2CB00W05EFZ4%2CB078HZZBNP%2CB08W5B5PYQ%2CB00W05J4IW%2CB01BWL1EDM%2CB07VSRZ3V3%2CB08L6R5DLG%2CB083C2D3FT%2CB01BWKUYAC%2CB074G2YWN7%2CB0821RSMXT%2CB0926NLW3G%2CB01M0H0T24%2CB01BWNBRZK%2CB07FD94PNF%2CB01LZTKRTJ%2CB09417QHFQ%2CB08FJRPGTW%2CB092SNJY9K,529
149,VEGO,Men's Slim fit Casual Shirt,"2,746",Save ₹471 (48%),Short,3.494642665707885,https://m.media-amazon.com/images/I/71cKtoUu4XS._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Regular-SS17TRS11-03_Lt-Olive_32/dp/B07KXY3F77/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354964&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B07KXY3F77%2CB00W05EFZ4%2CB078HZZBNP%2CB08W5B5PYQ%2CB00W05J4IW%2CB01BWL1EDM%2CB07VSRZ3V3%2CB08L6R5DLG%2CB083C2D3FT%2CB01BWKUYAC%2CB074G2YWN7%2CB0821RSMXT%2CB0926NLW3G%2CB01M0H0T24%2CB01BWNBRZK%2CB07FD94PNF%2CB01LZTKRTJ%2CB09417QHFQ%2CB08FJRPGTW%2CB092SNJY9K,529
150,Amazon Brand - Symbol,Men's Casual Shirt,440,Save ₹840 (70%),Short,3.6717959629818835,https://m.media-amazon.com/images/I/71cKtoUu4XS._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Regular-SS17TRS11-03_Lt-Olive_32/dp/B07KXY3F77/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354964&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B07KXY3F77%2CB00W05EFZ4%2CB078HZZBNP%2CB08W5B5PYQ%2CB00W05J4IW%2CB01BWL1EDM%2CB07VSRZ3V3%2CB08L6R5DLG%2CB083C2D3FT%2CB01BWKUYAC%2CB074G2YWN7%2CB0821RSMXT%2CB0926NLW3G%2CB01M0H0T24%2CB01BWNBRZK%2CB07FD94PNF%2CB01LZTKRTJ%2CB09417QHFQ%2CB08FJRPGTW%2CB092SNJY9K,529
151,Dia A Dia,Men's Slim Shirt,31,"Save ₹1,500 (75%)",Short,3.912669181611799,https://m.media-amazon.com/images/I/71cKtoUu4XS._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Regular-SS17TRS11-03_Lt-Olive_32/dp/B07KXY3F77/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354964&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B07KXY3F77%2CB00W05EFZ4%2CB078HZZBNP%2CB08W5B5PYQ%2CB00W05J4IW%2CB01BWL1EDM%2CB07VSRZ3V3%2CB08L6R5DLG%2CB083C2D3FT%2CB01BWKUYAC%2CB074G2YWN7%2CB0821RSMXT%2CB0926NLW3G%2CB01M0H0T24%2CB01BWNBRZK%2CB07FD94PNF%2CB01LZTKRTJ%2CB09417QHFQ%2CB08FJRPGTW%2CB092SNJY9K,529
152,Van Heusen Athleisure,Men's Shirt Stays Adjustable Elastic Shirt Garters with Locking Non-Slip Clips,"2,439",Save ₹2,Short,3.863457314748336,https://m.media-amazon.com/images/I/71cKtoUu4XS._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Regular-SS17TRS11-03_Lt-Olive_32/dp/B07KXY3F77/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354964&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B07KXY3F77%2CB00W05EFZ4%2CB078HZZBNP%2CB08W5B5PYQ%2CB00W05J4IW%2CB01BWL1EDM%2CB07VSRZ3V3%2CB08L6R5DLG%2CB083C2D3FT%2CB01BWKUYAC%2CB074G2YWN7%2CB0821RSMXT%2CB0926NLW3G%2CB01M0H0T24%2CB01BWNBRZK%2CB07FD94PNF%2CB01LZTKRTJ%2CB09417QHFQ%2CB08FJRPGTW%2CB092SNJY9K,529
153,VEGO,Men's Shirt,"1,705",Save ₹471 (48%),Short,4.257236413099915,https://m.media-amazon.com/images/I/71cKtoUu4XS._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Regular-SS17TRS11-03_Lt-Olive_32/dp/B07KXY3F77/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354964&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B07KXY3F77%2CB00W05EFZ4%2CB078HZZBNP%2CB08W5B5PYQ%2CB00W05J4IW%2CB01BWL1EDM%2CB07VSRZ3V3%2CB08L6R5DLG%2CB083C2D3FT%2CB01BWKUYAC%2CB074G2YWN7%2CB0821RSMXT%2CB0926NLW3G%2CB01M0H0T24%2CB01BWNBRZK%2CB07FD94PNF%2CB01LZTKRTJ%2CB09417QHFQ%2CB08FJRPGTW%2CB092SNJY9K,529
154,Bumchums,Men's Shirt,684,0,Short,3.7285870834443253,https://m.media-amazon.com/images/I/71cKtoUu4XS._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Regular-SS17TRS11-03_Lt-Olive_32/dp/B07KXY3F77/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354964&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B07KXY3F77%2CB00W05EFZ4%2CB078HZZBNP%2CB08W5B5PYQ%2CB00W05J4IW%2CB01BWL1EDM%2CB07VSRZ3V3%2CB08L6R5DLG%2CB083C2D3FT%2CB01BWKUYAC%2CB074G2YWN7%2CB0821RSMXT%2CB0926NLW3G%2CB01M0H0T24%2CB01BWNBRZK%2CB07FD94PNF%2CB01LZTKRTJ%2CB09417QHFQ%2CB08FJRPGTW%2CB092SNJY9K,529
155,Amazon Brand - Symbol,Men's Regular Shirt,222,"Save ₹1,500 (79%)",Short,4.819583996086,https://m.media-amazon.com/images/I/71cKtoUu4XS._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Regular-SS17TRS11-03_Lt-Olive_32/dp/B07KXY3F77/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354964&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B07KXY3F77%2CB00W05EFZ4%2CB078HZZBNP%2CB08W5B5PYQ%2CB00W05J4IW%2CB01BWL1EDM%2CB07VSRZ3V3%2CB08L6R5DLG%2CB083C2D3FT%2CB01BWKUYAC%2CB074G2YWN7%2CB0821RSMXT%2CB0926NLW3G%2CB01M0H0T24%2CB01BWNBRZK%2CB07FD94PNF%2CB01LZTKRTJ%2CB09417QHFQ%2CB08FJRPGTW%2CB092SNJY9K,529
156,GUIDE,Men's Slim Shirt,463,Save ₹619 (62%),Short,4.8502381916276445,https://m.media-amazon.com/images/I/71cKtoUu4XS._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Regular-SS17TRS11-03_Lt-Olive_32/dp/B07KXY3F77/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354964&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B07KXY3F77%2CB00W05EFZ4%2CB078HZZBNP%2CB08W5B5PYQ%2CB00W05J4IW%2CB01BWL1EDM%2CB07VSRZ3V3%2CB08L6R5DLG%2CB083C2D3FT%2CB01BWKUYAC%2CB074G2YWN7%2CB0821RSMXT%2CB0926NLW3G%2CB01M0H0T24%2CB01BWNBRZK%2CB07FD94PNF%2CB01LZTKRTJ%2CB09417QHFQ%2CB08FJRPGTW%2CB092SNJY9K,529
157,Van Heusen Athleisure,Men's Regular Casual Shirt,"5,787",Save ₹67 (7%),Short,4.743756704135501,https://m.media-amazon.com/images/I/71cKtoUu4XS._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Regular-SS17TRS11-03_Lt-Olive_32/dp/B07KXY3F77/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354964&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B07KXY3F77%2CB00W05EFZ4%2CB078HZZBNP%2CB08W5B5PYQ%2CB00W05J4IW%2CB01BWL1EDM%2CB07VSRZ3V3%2CB08L6R5DLG%2CB083C2D3FT%2CB01BWKUYAC%2CB074G2YWN7%2CB0821RSMXT%2CB0926NLW3G%2CB01M0H0T24%2CB01BWNBRZK%2CB07FD94PNF%2CB01LZTKRTJ%2CB09417QHFQ%2CB08FJRPGTW%2CB092SNJY9K,529
158,VEGO,Men's Slim Casual Shirt,"1,380",Save ₹461 (47%),Short,3.823046594651035,https://m.media-amazon.com/images/I/71cKtoUu4XS._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Regular-SS17TRS11-03_Lt-Olive_32/dp/B07KXY3F77/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354964&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B07KXY3F77%2CB00W05EFZ4%2CB078HZZBNP%2CB08W5B5PYQ%2CB00W05J4IW%2CB01BWL1EDM%2CB07VSRZ3V3%2CB08L6R5DLG%2CB083C2D3FT%2CB01BWKUYAC%2CB074G2YWN7%2CB0821RSMXT%2CB0926NLW3G%2CB01M0H0T24%2CB01BWNBRZK%2CB07FD94PNF%2CB01LZTKRTJ%2CB09417QHFQ%2CB08FJRPGTW%2CB092SNJY9K,529
159,Jockey,Men's Slim Fit Casual Shirt,810,Save ₹60 (8%),Short,3.2078545598893644,https://m.media-amazon.com/images/I/71cKtoUu4XS._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Regular-SS17TRS11-03_Lt-Olive_32/dp/B07KXY3F77/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354964&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B07KXY3F77%2CB00W05EFZ4%2CB078HZZBNP%2CB08W5B5PYQ%2CB00W05J4IW%2CB01BWL1EDM%2CB07VSRZ3V3%2CB08L6R5DLG%2CB083C2D3FT%2CB01BWKUYAC%2CB074G2YWN7%2CB0821RSMXT%2CB0926NLW3G%2CB01M0H0T24%2CB01BWNBRZK%2CB07FD94PNF%2CB01LZTKRTJ%2CB09417QHFQ%2CB08FJRPGTW%2CB092SNJY9K,529
160,Van Heusen Athleisure,Men's Slim Fit Shirt,788,788,Short,3.6419268956820403,https://m.media-amazon.com/images/I/71cKtoUu4XS._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Regular-SS17TRS11-03_Lt-Olive_32/dp/B07KXY3F77/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354964&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B07KXY3F77%2CB00W05EFZ4%2CB078HZZBNP%2CB08W5B5PYQ%2CB00W05J4IW%2CB01BWL1EDM%2CB07VSRZ3V3%2CB08L6R5DLG%2CB083C2D3FT%2CB01BWKUYAC%2CB074G2YWN7%2CB0821RSMXT%2CB0926NLW3G%2CB01M0H0T24%2CB01BWNBRZK%2CB07FD94PNF%2CB01LZTKRTJ%2CB09417QHFQ%2CB08FJRPGTW%2CB092SNJY9K,529
161,Neo Garments,Men's Slim fit Casual Shirt,"1,021","Save ₹1,650 (83%)",Short,3.3500295676211707,https://m.media-amazon.com/images/I/71cKtoUu4XS._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Regular-SS17TRS11-03_Lt-Olive_32/dp/B07KXY3F77/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354964&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B07KXY3F77%2CB00W05EFZ4%2CB078HZZBNP%2CB08W5B5PYQ%2CB00W05J4IW%2CB01BWL1EDM%2CB07VSRZ3V3%2CB08L6R5DLG%2CB083C2D3FT%2CB01BWKUYAC%2CB074G2YWN7%2CB0821RSMXT%2CB0926NLW3G%2CB01M0H0T24%2CB01BWNBRZK%2CB07FD94PNF%2CB01LZTKRTJ%2CB09417QHFQ%2CB08FJRPGTW%2CB092SNJY9K,529
162,Amazon Brand - Symbol,Men's Slim Button Down Shirt,397,Save ₹860 (61%),Short,4.204126793655016,https://m.media-amazon.com/images/I/71cKtoUu4XS._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Regular-SS17TRS11-03_Lt-Olive_32/dp/B07KXY3F77/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354964&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B07KXY3F77%2CB00W05EFZ4%2CB078HZZBNP%2CB08W5B5PYQ%2CB00W05J4IW%2CB01BWL1EDM%2CB07VSRZ3V3%2CB08L6R5DLG%2CB083C2D3FT%2CB01BWKUYAC%2CB074G2YWN7%2CB0821RSMXT%2CB0926NLW3G%2CB01M0H0T24%2CB01BWNBRZK%2CB07FD94PNF%2CB01LZTKRTJ%2CB09417QHFQ%2CB08FJRPGTW%2CB092SNJY9K,529
163,XYXX,Men's Regular Casual Shirt,117,Save ₹60 (8%),Short,3.1862144208433545,https://m.media-amazon.com/images/I/71cKtoUu4XS._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Regular-SS17TRS11-03_Lt-Olive_32/dp/B07KXY3F77/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354964&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B07KXY3F77%2CB00W05EFZ4%2CB078HZZBNP%2CB08W5B5PYQ%2CB00W05J4IW%2CB01BWL1EDM%2CB07VSRZ3V3%2CB08L6R5DLG%2CB083C2D3FT%2CB01BWKUYAC%2CB074G2YWN7%2CB0821RSMXT%2CB0926NLW3G%2CB01M0H0T24%2CB01BWNBRZK%2CB07FD94PNF%2CB01LZTKRTJ%2CB09417QHFQ%2CB08FJRPGTW%2CB092SNJY9K,529
164,Diverse,Men's Slim fit Casual Shirt,314,Save ₹560 (47%),Short,3.2566090874855425,https://m.media-amazon.com/images/I/71cKtoUu4XS._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Regular-SS17TRS11-03_Lt-Olive_32/dp/B07KXY3F77/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354964&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B07KXY3F77%2CB00W05EFZ4%2CB078HZZBNP%2CB08W5B5PYQ%2CB00W05J4IW%2CB01BWL1EDM%2CB07VSRZ3V3%2CB08L6R5DLG%2CB083C2D3FT%2CB01BWKUYAC%2CB074G2YWN7%2CB0821RSMXT%2CB0926NLW3G%2CB01M0H0T24%2CB01BWNBRZK%2CB07FD94PNF%2CB01LZTKRTJ%2CB09417QHFQ%2CB08FJRPGTW%2CB092SNJY9K,529
165,Jockey,Men's Casual Shirt,"1,122","1,122",Short,4.646562080145194,https://m.media-amazon.com/images/I/71cKtoUu4XS._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Regular-SS17TRS11-03_Lt-Olive_32/dp/B07KXY3F77/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354964&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B07KXY3F77%2CB00W05EFZ4%2CB078HZZBNP%2CB08W5B5PYQ%2CB00W05J4IW%2CB01BWL1EDM%2CB07VSRZ3V3%2CB08L6R5DLG%2CB083C2D3FT%2CB01BWKUYAC%2CB074G2YWN7%2CB0821RSMXT%2CB0926NLW3G%2CB01M0H0T24%2CB01BWNBRZK%2CB07FD94PNF%2CB01LZTKRTJ%2CB09417QHFQ%2CB08FJRPGTW%2CB092SNJY9K,529
166,MARK LOUIIS,Amazon Brand - Inkast Denim Co. Men Shirt,"1,065",Save ₹425 (47%),Short,4.338971070870606,https://m.media-amazon.com/images/I/71cKtoUu4XS._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Regular-SS17TRS11-03_Lt-Olive_32/dp/B07KXY3F77/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354964&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B07KXY3F77%2CB00W05EFZ4%2CB078HZZBNP%2CB08W5B5PYQ%2CB00W05J4IW%2CB01BWL1EDM%2CB07VSRZ3V3%2CB08L6R5DLG%2CB083C2D3FT%2CB01BWKUYAC%2CB074G2YWN7%2CB0821RSMXT%2CB0926NLW3G%2CB01M0H0T24%2CB01BWNBRZK%2CB07FD94PNF%2CB01LZTKRTJ%2CB09417QHFQ%2CB08FJRPGTW%2CB092SNJY9K,529
